geocode,geography,year,topic,category,count
N20003667,Bangor_Central_P2,2021,households,all_households,11
N20002934,Cookstown_B2,2021,households,all_households,117
N20000797,Castle_C3,2021,households,all_households,998
N20002935,Cookstown_B3,2021,households,all_households,888
N20003558,Holywood_and_Clandeboye_H2,2021,households,all_households,509
N20003725,Bangor_East_and_Donaghadee_K3,2021,households,all_households,852
N20003668,Bangor_Central_L5,2021,households,all_households,120
N20003726,Bangor_East_and_Donaghadee_E4,2021,households,all_households,35
N20002936,Cookstown_E2,2021,households,all_households,127
N20003727,Bangor_East_and_Donaghadee_K4,2021,households,all_households,700
N20002229,Mid_Tyrone_B5,2021,households,all_households,20
N20002937,Cookstown_B4,2021,households,all_households,140
N20003559,Holywood_and_Clandeboye_K1,2021,households,all_households,730
N20003669,Bangor_Central_P3,2021,households,all_households,578
N20003560,Holywood_and_Clandeboye_K2,2021,households,all_households,811
N20003561,Holywood_and_Clandeboye_H3,2021,households,all_households,265
N20003670,Bangor_Central_N3,2021,households,all_households,583
N20002938,Cookstown_C1,2021,households,all_households,881
N20002028,Derg_H6,2021,households,all_households,794
N20002939,Cookstown_E3,2021,households,all_households,154
N20003562,Holywood_and_Clandeboye_J1,2021,households,all_households,500
N20000798,Castle_E1,2021,households,all_households,447
N20003671,Bangor_Central_N4,2021,households,all_households,749
N20003728,Bangor_East_and_Donaghadee_K5,2021,households,all_households,93
N20003672,Bangor_Central_P4,2021,households,all_households,100
N20000799,Castle_D2,2021,households,all_households,518
N20003563,Holywood_and_Clandeboye_H4,2021,households,all_households,501
N20002975,Torrent_A1,2021,households,all_households,512
N20003564,Holywood_and_Clandeboye_H5,2021,households,all_households,618
N20002940,Cookstown_C2,2021,households,all_households,838
N20003565,Holywood_and_Clandeboye_K3,2021,households,all_households,8
N20000800,Castle_E2,2021,households,all_households,655
N20002941,Cookstown_D1,2021,households,all_households,728
N20003673,Bangor_Central_Q1,2021,households,all_households,558
N20003674,Bangor_Central_Q2,2021,households,all_households,606
N20002942,Cookstown_G1,2021,households,all_households,619
N20003566,Holywood_and_Clandeboye_H6,2021,households,all_households,408
N20003675,Bangor_Central_P5,2021,households,all_households,319
N20003567,Holywood_and_Clandeboye_K4,2021,households,all_households,380
N20002943,Cookstown_D2,2021,households,all_households,682
N20000281,Airport_G3,2021,households,all_households,828
N20002944,Cookstown_A4,2021,households,all_households,723
N20002945,Cookstown_C3,2021,households,all_households,244
N20000801,Castle_E3,2021,households,all_households,843
N20000802,Castle_F1,2021,households,all_households,296
N20000803,Castle_F2,2021,households,all_households,723
N20003729,Bangor_East_and_Donaghadee_K6,2021,households,all_households,205
N20002946,Cookstown_C4,2021,households,all_households,34
N20003568,Holywood_and_Clandeboye_J2,2021,households,all_households,606
N20003676,Bangor_Central_Q3,2021,households,all_households,965
N20003569,Holywood_and_Clandeboye_F4,2021,households,all_households,386
N20002947,Cookstown_C5,2021,households,all_households,981
N20003677,Bangor_Central_Q4,2021,households,all_households,353
N20002948,Cookstown_A5,2021,households,all_households,281
N20003570,Holywood_and_Clandeboye_L1,2021,households,all_households,126
N20002949,Cookstown_D3,2021,households,all_households,887
N20003571,Holywood_and_Clandeboye_L2,2021,households,all_households,871
N20000804,Castle_H1,2021,households,all_households,890
N20000805,Castle_G1,2021,households,all_households,261
N20000806,Castle_G2,2021,households,all_households,11
N20003572,Holywood_and_Clandeboye_J3,2021,households,all_households,862
N20000807,Castle_J1,2021,households,all_households,963
N20002950,Cookstown_C6,2021,households,all_households,538
N20000808,Castle_D3,2021,households,all_households,963
N20000809,Castle_G3,2021,households,all_households,371
N20000810,Castle_H2,2021,households,all_households,247
N20003573,Holywood_and_Clandeboye_L3,2021,households,all_households,424
N20003574,Holywood_and_Clandeboye_L4,2021,households,all_households,867
N20000811,Castle_H3,2021,households,all_households,803
N20000812,Castle_F3,2021,households,all_households,660
N20002951,Cookstown_G2,2021,households,all_households,108
N20003575,Holywood_and_Clandeboye_K5,2021,households,all_households,314
N20000813,Castle_H4,2021,households,all_households,517
N20000712,Oldpark_A2,2021,households,all_households,43
N20002952,Cookstown_E4,2021,households,all_households,952
N20002953,Cookstown_D4,2021,households,all_households,728
N20000814,Castle_J2,2021,households,all_households,392
N20000815,Castle_J3,2021,households,all_households,866
N20002954,Cookstown_B5,2021,households,all_households,793
N20000816,Castle_J4,2021,households,all_households,504
N20002955,Cookstown_D5,2021,households,all_households,889
N20000713,Oldpark_A3,2021,households,all_households,417
N20000817,Castle_H5,2021,households,all_households,729
N20000714,Oldpark_B1,2021,households,all_households,591
N20000818,Castle_L1,2021,households,all_households,982
N20003576,Holywood_and_Clandeboye_L5,2021,households,all_households,209
N20002151,West_Tyrone_A2,2021,households,all_households,512
N20000819,Castle_G4,2021,households,all_households,211
N20000820,Castle_G5,2021,households,all_households,634
N20002956,Cookstown_F1,2021,households,all_households,737
N20000715,Oldpark_D1,2021,households,all_households,971
N20000821,Castle_K1,2021,households,all_households,483
N20000716,Oldpark_C1,2021,households,all_households,999
N20000822,Castle_L2,2021,households,all_households,63
N20002957,Cookstown_F2,2021,households,all_households,143
N20000823,Castle_K2,2021,households,all_households,491
N20000717,Oldpark_B2,2021,households,all_households,352
N20000718,Oldpark_B3,2021,households,all_households,977
N20003678,Bangor_Central_Q5,2021,households,all_households,808
N20000824,Castle_L3,2021,households,all_households,42
N20002958,Cookstown_B6,2021,households,all_households,233
N20000825,Castle_Q1,2021,households,all_households,894
N20000719,Oldpark_A4,2021,households,all_households,300
N20003577,Holywood_and_Clandeboye_L6,2021,households,all_households,566
N20000720,Oldpark_B4,2021,households,all_households,123
N20000721,Oldpark_A5,2021,households,all_households,292
N20000826,Castle_N1,2021,households,all_households,745
N20000722,Oldpark_C2,2021,households,all_households,270
N20000723,Oldpark_C3,2021,households,all_households,431
N20000827,Castle_J5,2021,households,all_households,502
N20000828,Castle_K3,2021,households,all_households,781
N20002959,Cookstown_E5,2021,households,all_households,531
N20000724,Oldpark_D2,2021,households,all_households,803
N20000829,Castle_K4,2021,households,all_households,766
N20002960,Cookstown_F3,2021,households,all_households,987
N20000830,Castle_L4,2021,households,all_households,563
N20000725,Oldpark_D3,2021,households,all_households,26
N20000726,Oldpark_E1,2021,households,all_households,913
N20000727,Oldpark_C4,2021,households,all_households,69
N20002961,Cookstown_H1,2021,households,all_households,785
N20000831,Castle_N2,2021,households,all_households,258
N20003730,Ards_Peninsula_C1,2021,households,all_households,76
N20000728,Oldpark_F1,2021,households,all_households,732
N20000832,Castle_N3,2021,households,all_households,312
N20000833,Castle_R1,2021,households,all_households,684
N20000729,Oldpark_E2,2021,households,all_households,323
N20000834,Castle_L5,2021,households,all_households,990
N20002962,Cookstown_F4,2021,households,all_households,687
N20000835,Castle_P1,2021,households,all_households,733
N20000836,Castle_R2,2021,households,all_households,551
N20000856,Titanic_A1,2021,households,all_households,178
N20000837,Castle_P2,2021,households,all_households,540
N20000838,Castle_R3,2021,households,all_households,87
N20000730,Oldpark_F2,2021,households,all_households,208
N20000731,Oldpark_D4,2021,households,all_households,637
N20000732,Oldpark_E3,2021,households,all_households,331
N20000733,Oldpark_E4,2021,households,all_households,137
N20002230,Mid_Tyrone_B6,2021,households,all_households,772
N20000734,Oldpark_G1,2021,households,all_households,270
N20000839,Castle_R4,2021,households,all_households,552
N20000945,Ormiston_B1,2021,households,all_households,763
N20000840,Castle_R5,2021,households,all_households,210
N20000735,Oldpark_G2,2021,households,all_households,424
N20002963,Cookstown_H2,2021,households,all_households,210
N20000736,Oldpark_F3,2021,households,all_households,888
N20000841,Castle_S1,2021,households,all_households,485
N20000946,Ormiston_A1,2021,households,all_households,85
N20002964,Cookstown_H3,2021,households,all_households,281
N20000737,Oldpark_K1,2021,households,all_households,474
N20000738,Oldpark_G3,2021,households,all_households,454
N20000842,Castle_T1,2021,households,all_households,971
N20003731,Ards_Peninsula_C2,2021,households,all_households,882
N20001369,Court_C1,2021,households,all_households,486
N20000947,Ormiston_A2,2021,households,all_households,884
N20000739,Oldpark_E5,2021,households,all_households,496
N20000740,Oldpark_H1,2021,households,all_households,139
N20000282,Airport_F3,2021,households,all_households,105
N20000283,Airport_H1,2021,households,all_households,731
N20001370,Court_A1,2021,households,all_households,844
N20000741,Oldpark_G4,2021,households,all_households,778
N20000843,Castle_S2,2021,households,all_households,651
N20000844,Castle_T2,2021,households,all_households,0
N20001371,Court_A2,2021,households,all_households,708
N20000845,Castle_S3,2021,households,all_households,72
N20000742,Oldpark_K2,2021,households,all_households,271
N20000743,Oldpark_J1,2021,households,all_households,284
N20002976,Torrent_A2,2021,households,all_households,741
N20000948,Ormiston_B2,2021,households,all_households,165
N20000744,Oldpark_J2,2021,households,all_households,517
N20003474,Newtownards_A1,2021,households,all_households,243
N20003732,Ards_Peninsula_A1,2021,households,all_households,702
N20000745,Oldpark_G5,2021,households,all_households,676
N20000746,Oldpark_N1,2021,households,all_households,227
N20000284,Airport_H2,2021,households,all_households,921
N20000846,Castle_U1,2021,households,all_households,270
N20000949,Ormiston_A3,2021,households,all_households,393
N20002965,Cookstown_H4,2021,households,all_households,894
N20001372,Court_C2,2021,households,all_households,357
N20000747,Oldpark_L1,2021,households,all_households,926
N20000748,Oldpark_H2,2021,households,all_households,582
N20000749,Oldpark_N2,2021,households,all_households,70
N20000750,Oldpark_L2,2021,households,all_households,465
N20000751,Oldpark_H3,2021,households,all_households,320
N20000847,Castle_T3,2021,households,all_households,164
N20000285,Airport_G4,2021,households,all_households,361
N20000848,Castle_U2,2021,households,all_households,709
N20000752,Oldpark_J3,2021,households,all_households,191
N20000753,Oldpark_K3,2021,households,all_households,800
N20000754,Oldpark_R1,2021,households,all_households,148
N20000849,Castle_U3,2021,households,all_households,137
N20000286,Airport_J1,2021,households,all_households,25
N20000287,Airport_H3,2021,households,all_households,213
N20000950,Ormiston_B3,2021,households,all_households,709
N20000755,Oldpark_N3,2021,households,all_households,941
N20001373,Court_A3,2021,households,all_households,636
N20000850,Castle_T4,2021,households,all_households,642
N20000756,Oldpark_K4,2021,households,all_households,627
N20000757,Oldpark_L3,2021,households,all_households,540
N20000288,Airport_H4,2021,households,all_households,382
N20000857,Titanic_B1,2021,households,all_households,269
N20000758,Oldpark_Q1,2021,households,all_households,343
N20000951,Ormiston_A4,2021,households,all_households,902
N20000851,Castle_U4,2021,households,all_households,201
N20000759,Oldpark_R2,2021,households,all_households,353
N20003475,Newtownards_A2,2021,households,all_households,134
N20000760,Oldpark_P1,2021,households,all_households,44
N20003733,Ards_Peninsula_A2,2021,households,all_households,348
N20000761,Oldpark_L4,2021,households,all_households,344
N20002231,Mid_Tyrone_A5,2021,households,all_households,657
N20000289,Airport_J2,2021,households,all_households,733
N20000290,Airport_H5,2021,households,all_households,154
N20000852,Castle_U5,2021,households,all_households,428
N20000762,Oldpark_P2,2021,households,all_households,729
N20002966,Cookstown_J1,2021,households,all_households,293
N20000291,Airport_J3,2021,households,all_households,150
N20000763,Oldpark_L5,2021,households,all_households,980
N20000764,Oldpark_R3,2021,households,all_households,225
N20003734,Ards_Peninsula_A3,2021,households,all_households,585
N20002152,West_Tyrone_B1,2021,households,all_households,144
N20001374,Court_B1,2021,households,all_households,484
N20000765,Oldpark_Q2,2021,households,all_households,691
N20000952,Ormiston_C1,2021,households,all_households,564
N20000292,Airport_J4,2021,households,all_households,286
N20002977,Torrent_A3,2021,households,all_households,234
N20000766,Oldpark_R4,2021,households,all_households,403
N20000858,Titanic_A2,2021,households,all_households,145
N20003735,Ards_Peninsula_A4,2021,households,all_households,607
N20000953,Ormiston_C2,2021,households,all_households,580
N20000767,Oldpark_N4,2021,households,all_households,66
